FRAME,MJDATE,Unnamed:,XAIRMASS,Unnamed:.1,APER5,Unnamed:.2,APER6,Unnamed:.3,APER7,Unnamed:.4,APER21,Unnamed:.5,APER25,Unnamed:.6,APER30,Unnamed:.7,APER35,Unnamed:.8,MAG5,Unnamed:.9,MAG6,Unnamed:.10,MAG7,Unnamed:.11,MAG21,Unnamed:.12,MAG25,Unnamed:.13,MAG30,Unnamed:.14,MAG35,Unnamed:.15,MERR5,Unnamed:.16,MERR6,Unnamed:.17,MERR7,Unnamed:.18,MERR21,Unnamed:.19,MERR25,Unnamed:.20,MERR30,Unnamed:.21,MERR35,Unnamed:.22,FLUX5,Unnamed:.23,FLUX6,Unnamed:.24,FLUX7,Unnamed:.25,FLUX21,Unnamed:.26,FLUX25,Unnamed:.27,FLUX30,Unnamed:.28,FLUX35,Unnamed:.29,SUM5,Unnamed:.30,SUM6,Unnamed:.31,SUM7,Unnamed:.32,SUM21,Unnamed:.33,SUM25,Unnamed:.34,SUM30,Unnamed:.35,SUM35,Unnamed:.36,SEEING,MAGUNCERT7,MAGUNCERT5
127,59813.53554,,1.431,,5,,6,,7,,21,,25,,30,,35,,25.574,,25.437,,25.349,,25.132,,25.128,,25.125,,25.121,,0.003,,0.002,,0.002,,0.005,,0.006,,0.008,,0.01,,163849.6,,185768.2,,201520.3,,246081.6,,247078.0,,247713.7,,248624.1,,267575.7,,334658.4,,404538.0,,2068871,,2829970,,3966865,,5310583,,7.0823,0.0019826059613429,0.0017495698564693
128,59813.5395,,1.458,,5,,6,,7,,21,,25,,30,,35,,25.556,,25.42,,25.333,,25.131,,25.132,,25.143,,25.149,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.009,,167388.7,,189691.3,,205480.7,,247484.6,,247216.9,,244861.7,,243374.2,,272399.8,,340486.9,,411154.5,,2093240,,2862147,,4010305,,5368672,,7.0668,0.0019593904480706,0.0017100764365146
129,59814.32338,,1.647,,5,,6,,7,,21,,25,,30,,35,,25.299,,25.237,,25.201,,25.124,,25.125,,25.136,,25.144,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.009,,206954.8,,219154.1,,226512.0,,243137.1,,242997.9,,240531.1,,238636.3,,303414.8,,357923.1,,415317.3,,1938851,,2645910,,3700960,,4948768,,4.8911,0.001712614495321,0.0013486769216017
130,59814.32811,,1.599,,5,,6,,7,,21,,25,,30,,35,,25.254,,25.209,,25.184,,25.12,,25.115,,25.115,,25.111,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,215809.3,,224836.5,,230199.7,,244143.3,,245202.5,,245251.2,,246084.3,,309628.5,,359732.4,,413850.7,,1893727,,2582538,,3611230,,4827735,,4.2231,0.0016509587561241,0.0012664025482582
131,59814.33207,,1.562,,5,,6,,7,,21,,25,,30,,35,,25.277,,25.223,,25.192,,25.113,,25.117,,25.116,,25.113,,0.002,,0.002,,0.002,,0.005,,0.007,,0.009,,0.011,,211162.8,,221892.5,,228518.3,,245574.7,,244809.2,,245070.0,,245743.1,,302297.7,,352929.7,,406842.2,,1847774,,2515191,,3514474,,4695851,,4.4646,0.0016404047553947,0.0012740062676877
132,59814.33604,,1.528,,5,,6,,7,,21,,25,,30,,35,,25.248,,25.203,,25.174,,25.099,,25.1,,25.097,,25.094,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.008,,213072.5,,222254.2,,228193.2,,244480.5,,244344.0,,244991.9,,245687.0,,302198.1,,350518.0,,402609.5,,1812355,,2466107,,3444099,,4599991,,3.9562,0.0016228896919302,0.001247462413964
133,59814.34,,1.496,,5,,6,,7,,21,,25,,30,,35,,25.241,,25.196,,25.168,,25.084,,25.079,,25.075,,25.069,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.007,,217529.6,,226757.5,,232558.3,,251444.9,,252650.2,,253416.5,,254968.4,,306436.7,,354627.4,,406525.3,,1814593,,2467804,,3443178,,4596650,,4.0542,0.0016054399479111,0.0012331045834489
134,59814.34793,,1.439,,5,,6,,7,,21,,25,,30,,35,,25.231,,25.186,,25.16,,25.098,,25.097,,25.099,,25.101,,0.002,,0.002,,0.002,,0.005,,0.007,,0.009,,0.011,,219325.4,,228641.4,,234131.7,,247941.8,,248151.0,,247706.2,,247173.9,,308165.7,,356368.7,,407994.0,,1809804,,2461221,,3434705,,4585171,,4.0957,0.0015790515576468,0.0012137593533468
135,59814.35189,,1.414,,5,,6,,7,,21,,25,,30,,35,,25.24,,25.194,,25.165,,25.085,,25.079,,25.068,,25.057,,0.002,,0.002,,0.002,,0.005,,0.007,,0.009,,0.011,,218241.5,,227863.3,,233920.1,,251777.5,,253228.9,,255758.6,,258361.8,,306671.4,,355020.7,,406920.5,,1806503,,2456287,,3428122,,4576382,,4.0863,0.0015941897862345,0.0012270809934898
136,59814.35585,,1.391,,5,,6,,7,,21,,25,,30,,35,,25.219,,25.179,,25.155,,25.081,,25.068,,25.062,,25.057,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,222779.0,,231239.4,,236249.0,,252916.7,,256028.7,,257494.6,,258594.7,,312036.1,,359572.3,,410960.0,,1822158,,2479602,,3459611,,4617223,,3.9693,0.0015759308215187,0.0011995399075401
137,59814.35981,,1.368,,5,,6,,7,,21,,25,,30,,35,,25.28,,25.227,,25.195,,25.116,,25.121,,25.121,,25.128,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.008,,213104.6,,223928.0,,230542.9,,247907.3,,246794.4,,246757.0,,245282.7,,302032.1,,351775.7,,404498.3,,1811136,,2461860,,3436518,,4586944,,4.3094,0.0016010208463096,0.0012480334873287
138,59814.36377,,1.348,,5,,6,,7,,21,,25,,30,,35,,25.345,,25.271,,25.226,,25.106,,25.107,,25.098,,25.088,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.008,,201420.0,,215598.9,,224580.5,,250841.7,,250592.3,,252697.1,,255172.3,,289393.6,,342202.2,,396725.0,,1797775,,2442948,,3409563,,4552014,,4.9607,0.0016332473671837,0.0013096130846641
139,59814.36774,,1.33,,5,,6,,7,,21,,25,,30,,35,,25.329,,25.262,,25.221,,25.115,,25.114,,25.114,,25.114,,0.002,,0.002,,0.002,,0.005,,0.006,,0.007,,0.009,,204886.3,,217998.5,,226382.3,,249542.4,,249750.4,,249836.3,,249802.8,,292810.5,,344433.2,,398417.5,,1795341,,2440268,,3404145,,4543229,,4.7453,0.0016315074544073,0.00129623226068
140,59814.3717,,1.312,,5,,6,,7,,21,,25,,30,,35,,25.298,,25.237,,25.201,,25.107,,25.105,,25.099,,25.096,,0.002,,0.002,,0.002,,0.005,,0.006,,0.008,,0.01,,209726.4,,221751.7,,229340.9,,249965.7,,250517.5,,251816.5,,252487.8,,297019.1,,347340.2,,400202.9,,1784901,,2425718,,3384184,,4516115,,4.4028,0.0016136569726939,0.0012679476919941
141,59814.37566,,1.296,,5,,6,,7,,21,,25,,30,,35,,25.3,,25.242,,25.207,,25.124,,25.133,,25.144,,25.151,,0.002,,0.002,,0.002,,0.005,,0.006,,0.008,,0.011,,211130.4,,222898.0,,230168.0,,248462.0,,246358.1,,243908.1,,242308.7,,299032.3,,349410.8,,402211.3,,1794258,,2437085,,3398513,,4536176,,4.4738,0.0015995066996655,0.0012502684884989
142,59814.37964,,1.281,,5,,6,,7,,21,,25,,30,,35,,25.277,,25.224,,25.192,,25.103,,25.094,,25.096,,25.099,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.008,,212618.0,,223264.2,,229854.3,,249525.7,,251532.5,,251145.1,,250440.0,,300701.6,,350035.1,,402189.6,,1798396,,2446708,,3412015,,4552647,,4.2894,0.0016044713084171,0.0012455087339501
143,59814.3836,,1.268,,5,,6,,7,,21,,25,,30,,35,,25.309,,25.246,,25.207,,25.104,,25.096,,25.102,,25.102,,0.002,,0.002,,0.002,,0.004,,0.006,,0.007,,0.009,,206465.9,,218813.9,,226813.7,,249325.1,,251125.3,,249763.6,,249871.5,,294192.9,,344969.6,,398451.6,,1791772,,2436830,,3397113,,4533823,,4.6084,0.0016249247773552,0.0012830979787717
144,59814.38756,,1.255,,5,,6,,7,,21,,25,,30,,35,,25.309,,25.247,,25.209,,25.105,,25.101,,25.106,,25.104,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,207718.7,,220019.2,,227836.0,,250697.0,,251601.5,,250356.8,,250885.7,,295635.3,,346411.0,,400015.5,,1796791,,2442188,,3404934,,4544806,,4.5813,0.0016138769677663,0.0012720094675899
145,59814.39152,,1.244,,5,,6,,7,,21,,25,,30,,35,,25.323,,25.255,,25.214,,25.087,,25.081,,25.079,,25.072,,0.002,,0.002,,0.002,,0.003,,0.004,,0.005,,0.007,,201969.1,,214858.0,,223177.6,,250881.3,,252320.8,,252741.3,,254356.0,,288592.8,,339671.4,,392604.1,,1774319,,2411886,,3362380,,4486680,,4.7128,0.0016319719998127,0.00129635260356
146,59814.39548,,1.233,,5,,6,,7,,21,,25,,30,,35,,25.367,,25.288,,25.238,,25.104,,25.104,,25.11,,25.112,,0.002,,0.002,,0.002,,0.004,,0.004,,0.006,,0.007,,195699.3,,210526.4,,220401.1,,249399.5,,249263.8,,247894.3,,247471.7,,281781.4,,334419.0,,388859.1,,1763407,,2394876,,3337370,,4452585,,5.0574,0.0016610936297039,0.0013389398504474
147,59814.39945,,1.224,,5,,6,,7,,21,,25,,30,,35,,25.327,,25.262,,25.222,,25.101,,25.1,,25.1,,25.098,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,203182.6,,215754.8,,223878.3,,250221.0,,250563.7,,250401.1,,250860.8,,288478.2,,338494.2,,390771.3,,1749470,,2375365,,3310296,,4415765,,4.5324,0.0016161275953745,0.0012810889149776
148,59814.40341,,1.216,,5,,6,,7,,21,,25,,30,,35,,25.356,,25.282,,25.235,,25.1,,25.094,,25.096,,25.088,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.009,,197837.7,,211851.1,,221157.0,,250416.3,,251810.1,,251351.1,,253346.5,,282876.9,,334368.7,,387483.8,,1745907,,2371743,,3303924,,4408014,,4.9515,0.0016175628256739,0.0013149007596031
149,59814.40737,,1.208,,5,,6,,7,,21,,25,,30,,35,,25.329,,25.262,,25.219,,25.097,,25.096,,25.095,,25.096,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.009,,201985.3,,214988.3,,223593.6,,250117.0,,250341.7,,250714.9,,250471.8,,286367.5,,336351.4,,388618.7,,1733985,,2353173,,3278542,,4371442,,4.6209,0.001612998233549,0.001280453742547
150,59814.41135,,1.202,,5,,6,,7,,21,,25,,30,,35,,25.399,,25.311,,25.257,,25.116,,25.113,,25.115,,25.113,,0.002,,0.002,,0.002,,0.004,,0.004,,0.005,,0.007,,191334.2,,207591.6,,218182.3,,248485.2,,249183.8,,248698.0,,248981.8,,276367.0,,329944.0,,384585.6,,1743271,,2367608,,3299389,,4401383,,5.4107,0.0016642891152305,0.001361347763652
151,59814.41531,,1.196,,5,,6,,7,,21,,25,,30,,35,,25.402,,25.313,,25.257,,25.119,,25.115,,25.118,,25.118,,0.002,,0.002,,0.002,,0.004,,0.004,,0.006,,0.007,,191952.8,,208411.6,,219372.0,,249139.2,,249894.2,,249272.0,,249228.7,,278555.4,,332977.2,,388877.4,,1771538,,2407186,,3355983,,4477944,,5.4496,0.0016797508361452,0.0013769576613699
152,59814.41927,,1.191,,5,,6,,7,,21,,25,,30,,35,,25.448,,25.345,,25.282,,25.134,,25.134,,25.136,,25.133,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,186419.7,,204888.0,,217153.9,,248810.4,,248863.7,,248493.7,,249019.1,,273770.2,,330583.1,,388140.6,,1784571,,2425134,,3382498,,4514832,,5.8954,0.0016905710090412,0.0014176631140128
153,59814.42323,,1.187,,5,,6,,7,,21,,25,,30,,35,,25.485,,25.375,,25.303,,25.126,,25.124,,25.12,,25.118,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.008,,180985.3,,200229.5,,213963.0,,251814.1,,252255.9,,253338.5,,253803.3,,268822.7,,326230.2,,385995.8,,1796153,,2439791,,3403197,,4541267,,6.1708,0.0017202863439006,0.0014585380427064
154,59814.42721,,1.184,,5,,6,,7,,21,,25,,30,,35,,25.493,,25.384,,25.312,,25.14,,25.143,,25.149,,25.159,,0.002,,0.002,,0.002,,0.005,,0.006,,0.008,,0.01,,179155.5,,197950.4,,211562.3,,247974.2,,247319.9,,245769.7,,243525.0,,267527.6,,324626.3,,384692.0,,1801489,,2447767,,3414265,,4556346,,6.0334,0.0017298461510416,0.0014699584512808
155,59814.43117,,1.181,,5,,6,,7,,21,,25,,30,,35,,25.592,,25.458,,25.372,,25.126,,25.116,,25.106,,25.088,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,164268.9,,185877.7,,201226.1,,252201.2,,254610.6,,257072.3,,261333.4,,252580.9,,313251.2,,373923.2,,1806174,,2457617,,3429185,,4578574,,6.7881,0.0018289191375164,0.0016099411087059
156,59814.43513,,1.18,,5,,6,,7,,21,,25,,30,,35,,25.414,,25.322,,25.263,,25.113,,25.112,,25.113,,25.108,,0.002,,0.002,,0.002,,0.004,,0.004,,0.006,,0.007,,192495.6,,209521.4,,221152.8,,253863.3,,254275.8,,253865.9,,254987.5,,281920.9,,338163.4,,396160.4,,1826218,,2482517,,3462562,,4622466,,5.454,0.0016870927967646,0.001386047226569
157,59814.43909,,1.179,,5,,6,,7,,21,,25,,30,,35,,25.308,,25.243,,25.205,,25.103,,25.102,,25.1,,25.093,,0.002,,0.002,,0.002,,0.003,,0.004,,0.005,,0.006,,211663.8,,224603.7,,232750.8,,255547.9,,255928.6,,256181.1,,257881.8,,300679.4,,352679.5,,406984.5,,1820627,,2473987,,3450267,,4605538,,4.6779,0.0015892110713423,0.001252908940638
158,59814.44307,,1.179,,5,,6,,7,,21,,25,,30,,35,,25.328,,25.259,,25.217,,25.118,,25.115,,25.12,,25.123,,0.002,,0.002,,0.002,,0.003,,0.004,,0.005,,0.007,,209191.2,,223088.1,,231873.1,,253823.0,,254701.2,,253419.7,,252791.8,,298819.6,,352004.7,,407295.0,,1829471,,2487551,,3468877,,4629556,,4.8372,0.0016108396557435,0.0012802222848443
159,59814.44703,,1.18,,5,,6,,7,,21,,25,,30,,35,,25.296,,25.237,,25.201,,25.107,,25.104,,25.103,,25.095,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.007,,214313.8,,226405.3,,233952.8,,255115.9,,255715.5,,256114.3,,257926.0,,304929.2,,356813.8,,411239.3,,1848384,,2513830,,3507643,,4683559,,4.4783,0.0016030906250417,0.0012573693023789
160,59814.45099,,1.181,,5,,6,,7,,21,,25,,30,,35,,25.31,,25.246,,25.207,,25.111,,25.108,,25.101,,25.098,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.008,,211181.5,,224071.1,,232216.4,,253713.1,,254386.3,,255932.6,,256694.7,,301723.2,,354380.4,,409348.9,,1845324,,2510388,,3504610,,4678529,,4.5512,0.0016124045069922,0.0012718107407956
161,59814.45495,,1.184,,5,,6,,7,,21,,25,,30,,35,,25.364,,25.285,,25.237,,25.111,,25.107,,25.107,,25.104,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.009,,201638.3,,216886.2,,226823.3,,254591.8,,255560.4,,255609.2,,256315.3,,293560.9,,349060.8,,406776.5,,1870947,,2545784,,3553727,,4745603,,5.0587,0.0016597241470338,0.0013396102462449
162,59814.45893,,1.187,,5,,6,,7,,21,,25,,30,,35,,25.403,,25.312,,25.254,,25.119,,25.114,,25.107,,25.097,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,195237.5,,212406.4,,223953.0,,253704.8,,254952.1,,256619.0,,258896.8,,286058.5,,343019.7,,401645.8,,1850664,,2517863,,3515103,,4694155,,5.5447,0.0016844479922374,0.0013880266784351
163,59814.46289,,1.191,,5,,6,,7,,21,,25,,30,,35,,25.621,,25.481,,25.386,,25.144,,25.133,,25.131,,25.121,,0.002,,0.002,,0.002,,0.004,,0.004,,0.006,,0.007,,160895.0,,183070.5,,199775.6,,249815.1,,252417.9,,252706.5,,255195.2,,252926.8,,314883.2,,380175.0,,1867536,,2543657,,3551990,,4745785,,7.1811,0.0018973182255665,0.0016873819443377
164,59814.46686,,1.196,,5,,6,,7,,21,,25,,30,,35,,25.559,,25.429,,25.344,,25.118,,25.112,,25.114,,25.108,,0.002,,0.002,,0.002,,0.003,,0.004,,0.005,,0.007,,170401.0,,192120.1,,207698.0,,255856.1,,257171.2,,256868.6,,258074.8,,262575.9,,324625.3,,388168.1,,1876556,,2553479,,3563762,,4759433,,6.9461,0.0018327454135682,0.0016001541957911
165,59814.47083,,1.202,,5,,6,,7,,21,,25,,30,,35,,25.503,,25.386,,25.31,,25.122,,25.115,,25.114,,25.107,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.007,,179109.6,,199507.6,,213912.3,,254420.4,,256016.5,,256274.7,,258033.0,,273264.3,,334619.9,,398323.6,,1909736,,2600871,,3632886,,4854241,,6.3094,0.0017930220140475,0.0015350191583732
166,59814.4748,,1.209,,5,,6,,7,,21,,25,,30,,35,,25.518,,25.399,,25.324,,25.13,,25.124,,25.117,,25.12,,0.002,,0.002,,0.002,,0.005,,0.006,,0.008,,0.01,,176245.1,,196621.5,,210689.7,,251807.8,,253150.5,,254842.6,,254113.6,,271978.9,,334809.2,,397872.4,,1936334,,2641442,,3693702,,4934751,,6.3114,0.0018254041406484,0.0015703613764442
167,59814.47876,,1.216,,5,,6,,7,,21,,25,,30,,35,,25.402,,25.311,,25.255,,25.124,,25.115,,25.115,,25.111,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.008,,195608.7,,212710.4,,224093.5,,252849.6,,254930.4,,254975.8,,255717.5,,292631.2,,352077.6,,414101.0,,1958746,,2671667,,3735212,,4993071,,5.545,0.0017264503663692,0.0014181287651907
168,59814.48272,,1.225,,5,,6,,7,,21,,25,,30,,35,,25.393,,25.303,,25.249,,25.127,,25.126,,25.136,,25.14,,0.002,,0.002,,0.002,,0.005,,0.006,,0.007,,0.009,,197498.0,,214523.5,,225423.9,,252314.3,,252456.6,,250152.7,,249384.4,,296264.4,,356640.9,,418693.0,,1988481,,2713014,,3793541,,5072396,,5.488,0.0017344103067684,0.0014194081445499
169,59814.4867,,1.234,,5,,6,,7,,21,,25,,30,,35,,25.391,,25.3,,25.244,,25.123,,25.125,,25.128,,25.129,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.009,,199281.7,,216720.1,,228298.6,,255073.0,,254677.0,,253919.6,,253722.7,,300028.5,,361692.8,,425455.0,,2026036,,2764335,,3868107,,5173044,,5.4508,0.0017339819756025,0.0014125778765759
170,59814.49066,,1.244,,5,,6,,7,,21,,25,,30,,35,,25.376,,25.291,,25.239,,25.126,,25.121,,25.129,,25.138,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.009,,201321.9,,217822.8,,228329.5,,253514.7,,254733.6,,252856.5,,250744.1,,304583.6,,366390.2,,430451.2,,2069208,,2827844,,3958223,,5294343,,5.3401,0.0017463439190412,0.0014235447839422
171,59814.49463,,1.256,,5,,6,,7,,21,,25,,30,,35,,25.398,,25.306,,25.252,,25.137,,25.137,,25.143,,25.148,,0.002,,0.002,,0.002,,0.004,,0.006,,0.007,,0.009,,197841.4,,215416.4,,226301.8,,251636.3,,251528.0,,250298.0,,248984.4,,302126.4,,365799.6,,430213.4,,2085916,,2851995,,3994901,,5345600,,5.5602,0.0017677506747577,0.0014543553875905
172,59814.4986,,1.269,,5,,6,,7,,21,,25,,30,,35,,25.434,,25.334,,25.272,,25.133,,25.131,,25.133,,25.134,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,191174.4,,209643.1,,221932.1,,252197.3,,252745.9,,252224.3,,252024.0,,296068.0,,360215.1,,427333.9,,2096335,,2865230,,4014103,,5372656,,5.8833,0.0018188787817703,0.0015153840611451
173,59814.50257,,1.282,,5,,6,,7,,21,,25,,30,,35,,25.49,,25.374,,25.303,,25.148,,25.15,,25.158,,25.165,,0.002,,0.002,,0.002,,0.004,,0.006,,0.007,,0.009,,181365.2,,201817.2,,215584.9,,248550.9,,248067.9,,246403.8,,244685.2,,287953.6,,355111.7,,424223.9,,2122343,,2903226,,4070080,,5449358,,6.3839,0.0018903227579019,0.0016166628811173
174,59814.50653,,1.297,,5,,6,,7,,21,,25,,30,,35,,25.557,,25.419,,25.335,,25.14,,25.138,,25.13,,25.118,,0.002,,0.002,,0.002,,0.005,,0.006,,0.008,,0.01,,172389.0,,195615.9,,211484.4,,252970.2,,253514.9,,255255.3,,258111.2,,280244.4,,351364.4,,422366.1,,2151411,,2945277,,4130988,,5533277,,6.9854,0.0019314033018895,0.0016984904006483
175,59814.51051,,1.314,,5,,6,,7,,21,,25,,30,,35,,25.719,,25.549,,25.433,,25.154,,25.148,,25.146,,25.12,,0.003,,0.003,,0.003,,0.005,,0.006,,0.008,,0.01,,147989.5,,173091.2,,192688.7,,249180.2,,250548.8,,250965.1,,256990.6,,256696.0,,328786.6,,405775.3,,2160016,,2956938,,4148047,,5561233,,8.0433,0.0021275114813122,0.0019863544402767
176,59814.51446,,1.331,,5,,6,,7,,21,,25,,30,,35,,25.671,,25.511,,25.402,,25.152,,25.143,,25.141,,25.141,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,155114.8,,179838.5,,198681.7,,250271.1,,252346.3,,252838.3,,252726.7,,264972.2,,337190.1,,414032.7,,2181522,,2987614,,4191516,,5613583,,7.6754,0.0020751786170569,0.0019047754158728
177,59815.34443,,1.444,,5,,6,,7,,21,,25,,30,,35,,25.306,,25.247,,25.209,,25.105,,25.1,,25.102,,25.094,,0.002,,0.002,,0.002,,0.006,,0.007,,0.01,,0.012,,209226.0,,220900.6,,228758.8,,251860.0,,252939.2,,252592.7,,254481.9,,298391.4,,349078.8,,403342.0,,1819677,,2474300,,3451548,,4608919,,4.2258,0.0016153496131559,0.0012694632544737
178,59815.34839,,1.419,,5,,6,,7,,21,,25,,30,,35,,25.302,,25.242,,25.206,,25.106,,25.103,,25.115,,25.123,,0.002,,0.002,,0.002,,0.005,,0.006,,0.008,,0.01,,208678.0,,220565.6,,228049.6,,249942.5,,250724.3,,247849.7,,246117.0,,297504.6,,348357.2,,401917.4,,1811784,,2464077,,3435156,,4584562,,4.3503,0.0016199809083699,0.0012706564207661
179,59815.35236,,1.395,,5,,6,,7,,21,,25,,30,,35,,25.323,,25.257,,25.217,,25.123,,25.124,,25.129,,25.146,,0.002,,0.002,,0.002,,0.004,,0.006,,0.007,,0.009,,206079.6,,218863.6,,227110.8,,247749.8,,247413.9,,246256.2,,242535.3,,294732.0,,346398.7,,400572.3,,1806861,,2456743,,3427546,,4572639,,4.5644,0.0016187189841697,0.0012822557953443
180,59815.35633,,1.372,,5,,6,,7,,21,,25,,30,,35,,25.292,,25.234,,25.2,,25.113,,25.11,,25.112,,25.116,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,212387.2,,224002.8,,231214.0,,250397.6,,251064.2,,250614.1,,249734.5,,300075.3,,350132.9,,402787.7,,1792312,,2436073,,3396909,,4532213,,4.4209,0.0015834645173337,0.0012409589499491
181,59815.36029,,1.352,,5,,6,,7,,21,,25,,30,,35,,25.314,,25.251,,25.211,,25.108,,25.105,,25.107,,25.101,,0.002,,0.002,,0.002,,0.004,,0.006,,0.007,,0.009,,209472.9,,222000.4,,230261.4,,253290.7,,253997.5,,253425.7,,254797.3,,297285.2,,348243.7,,402051.5,,1796922,,2441287,,3403225,,4542076,,4.5457,0.0015995373105741,0.0012600127777225
182,59815.36426,,1.333,,5,,6,,7,,21,,25,,30,,35,,25.324,,25.255,,25.214,,25.108,,25.103,,25.105,,25.104,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,207063.2,,220505.7,,229093.1,,252595.3,,253673.5,,253215.5,,253474.8,,295465.4,,347726.5,,402088.2,,1807621,,2457270,,3426191,,4572222,,4.7259,0.0016064218629844,0.0012738303178776
183,59815.36822,,1.315,,5,,6,,7,,21,,25,,30,,35,,25.355,,25.278,,25.231,,25.123,,25.127,,25.139,,25.143,,0.002,,0.002,,0.002,,0.003,,0.004,,0.005,,0.007,,201243.8,,216010.9,,225594.3,,249163.9,,248133.7,,245370.7,,244486.1,,291026.7,,345190.0,,401285.3,,1828389,,2485962,,3467641,,4630342,,4.9043,0.0016463492947045,0.0013214473862208
184,59815.37218,,1.299,,5,,6,,7,,21,,25,,30,,35,,25.326,,25.258,,25.218,,25.109,,25.104,,25.1,,25.092,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.007,,206635.2,,219871.2,,228305.7,,252326.1,,253544.6,,254347.9,,256238.9,,295825.9,,348283.0,,402875.3,,1821926,,2477685,,3456771,,4615060,,4.663,0.0016264112772916,0.0012895450885417
185,59815.37614,,1.284,,5,,6,,7,,21,,25,,30,,35,,25.389,,25.306,,25.254,,25.12,,25.121,,25.121,,25.119,,0.002,,0.002,,0.002,,0.005,,0.006,,0.008,,0.01,,195825.0,,211333.8,,221760.0,,251018.5,,250787.4,,250609.8,,251231.0,,286638.5,,342067.6,,399499.6,,1848860,,2515045,,3510884,,4688773,,5.1506,0.0016854553560268,0.0013676026098659
186,59815.38011,,1.27,,5,,6,,7,,21,,25,,30,,35,,25.355,,25.282,,25.235,,25.131,,25.133,,25.142,,25.147,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.009,,201002.6,,215038.6,,224418.0,,246975.5,,246652.3,,244522.7,,243422.2,,293400.3,,348016.6,,405199.7,,1872723,,2550240,,3561352,,4757950,,4.8729,0.0016777148636998,0.0013479973754121
187,59815.38407,,1.258,,5,,6,,7,,21,,25,,30,,35,,25.332,,25.262,,25.218,,25.112,,25.113,,25.117,,25.111,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.007,,205048.7,,218736.9,,227884.3,,251133.9,,250880.0,,250061.7,,251348.6,,297068.1,,350836.1,,407908.6,,1868055,,2542043,,3549104,,4741522,,4.7679,0.001653713962565,0.0013171388609335
188,59815.38803,,1.246,,5,,6,,7,,21,,25,,30,,35,,25.336,,25.267,,25.224,,25.107,,25.101,,25.098,,25.095,,0.002,,0.002,,0.002,,0.004,,0.004,,0.006,,0.007,,204511.5,,217910.1,,226657.6,,252444.5,,254056.0,,254694.3,,255244.7,,296640.3,,350473.3,,406872.4,,1873337,,2550629,,3561414,,4756021,,4.7261,0.0016622691407616,0.0013236130750032
189,59815.39201,,1.235,,5,,6,,7,,21,,25,,30,,35,,25.364,,25.286,,25.237,,25.116,,25.115,,25.123,,25.121,,0.002,,0.002,,0.002,,0.004,,0.004,,0.006,,0.007,,199340.6,,214154.4,,224097.4,,250448.8,,250652.5,,248772.5,,249344.8,,291190.1,,346252.4,,403747.6,,1865962,,2539669,,3544666,,4735284,,4.9234,0.0016760807426942,0.0013498422170597
190,59815.39597,,1.226,,5,,6,,7,,21,,25,,30,,35,,25.434,,25.338,,25.28,,25.136,,25.131,,25.141,,25.139,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,187374.1,,204705.1,,215965.4,,246518.2,,247771.2,,245465.1,,245976.1,,280962.6,,339412.3,,399100.9,,1893143,,2581137,,3605179,,4818846,,5.5884,0.0017485433813234,0.0014473265393776
