FRAME,MJDATE,Unnamed:,XAIRMASS,Unnamed:.1,APER5,Unnamed:.2,APER6,Unnamed:.3,APER7,Unnamed:.4,APER21,Unnamed:.5,APER25,Unnamed:.6,APER30,Unnamed:.7,APER35,Unnamed:.8,MAG5,Unnamed:.9,MAG6,Unnamed:.10,MAG7,Unnamed:.11,MAG21,Unnamed:.12,MAG25,Unnamed:.13,MAG30,Unnamed:.14,MAG35,Unnamed:.15,MERR5,Unnamed:.16,MERR6,Unnamed:.17,MERR7,Unnamed:.18,MERR21,Unnamed:.19,MERR25,Unnamed:.20,MERR30,Unnamed:.21,MERR35,Unnamed:.22,FLUX5,Unnamed:.23,FLUX6,Unnamed:.24,FLUX7,Unnamed:.25,FLUX21,Unnamed:.26,FLUX25,Unnamed:.27,FLUX30,Unnamed:.28,FLUX35,Unnamed:.29,SUM5,Unnamed:.30,SUM6,Unnamed:.31,SUM7,Unnamed:.32,SUM21,Unnamed:.33,SUM25,Unnamed:.34,SUM30,Unnamed:.35,SUM35,Unnamed:.36,MAGUNCERT7,MAGUNCERT5
122.0,59813.5077729,,1.291,,5,,6,,7,,21,,25,,30,,35,,30.156,,29.944,,29.842,,29.94,,29.958,,30.169,,29.275,,0.079,,0.078,,0.084,,0.337,,0.441,,0.708,,0.399,,2432.847,,2957.488,,3245.986,,2967.719,,2918.471,,2403.213,,5474.544,,93070.02,,133125.1,,180783.5,,1596214,,2260120,,3252735,,4429631,,0.1039608116432412,0.0984084960538234
123.0,59813.5117352,,1.307,,5,,6,,7,,21,,25,,30,,35,,30.127,,30.038,,30.033,,29.421,,29.33,,29.058,,28.563,,0.08,,0.088,,0.103,,0.216,,0.256,,0.263,,0.214,,2497.843,,2710.217,,2722.79,,4785.032,,5201.713,,6685.133,,10548.84,,96974.54,,139022.0,,187404.4,,1668447,,2364052,,3402837,,4632774,,0.127999461354506,0.09826754929244
124.0,59813.5156968,,1.324,,5,,6,,7,,21,,25,,30,,35,,30.068,,29.876,,29.775,,29.459,,29.001,,28.537,,28.216,,0.075,,0.076,,0.081,,0.224,,0.189,,0.163,,0.155,,2633.932,,3143.433,,3449.902,,4618.312,,7041.419,,10790.67,,14500.78,,98855.46,,141292.2,,191891.6,,1695860,,2403020,,3460973,,4710664,,0.0994309801153517,0.0927917551252014
125.0,59813.5196586,,1.342,,5,,6,,7,,21,,25,,30,,35,,30.195,,30.104,,30.084,,29.981,,29.633,,29.194,,28.472,,0.081,,0.089,,0.103,,0.345,,0.322,,0.284,,0.187,,2331.609,,2534.155,,2580.755,,2838.454,,3911.153,,5860.182,,11390.27,,99919.51,,143002.3,,193483.0,,1718544,,2435784,,3507619,,4777538,,0.134051085227522,0.1055889083734055
126.0,59813.5236352,,1.362,,5,,6,,7,,21,,25,,30,,35,,29.883,,29.847,,29.877,,29.954,,29.872,,30.247,,29.583,,0.055,,0.063,,0.076,,0.299,,0.356,,0.665,,0.463,,3118.059,,3222.338,,3135.87,,2920.695,,3149.22,,2229.932,,4110.608,,103354.2,,147814.8,,199102.1,,1766976,,2504058,,3603155,,4904827,,0.1070216068291042,0.0781868611816499
127.0,59813.5275976,,1.383,,5,,6,,7,,21,,25,,30,,35,,30.021,,29.915,,29.871,,29.517,,29.64,,29.78,,29.019,,0.065,,0.071,,0.08,,0.212,,0.305,,0.458,,0.291,,2752.535,,3037.15,,3162.645,,4381.16,,3910.217,,3438.718,,6928.676,,105417.3,,151167.6,,203862.0,,1811564,,2566199,,3692393,,5026979,,0.1145112967171063,0.0928836704397986
128.0,59813.53156,,1.406,,5,,6,,7,,21,,25,,30,,35,,30.29,,30.098,,29.938,,28.51,,28.446,,28.398,,27.993,,0.098,,0.099,,0.1,,0.099,,0.12,,0.152,,0.134,,2145.459,,2559.686,,2968.176,,11054.75,,11726.17,,12256.59,,17800.57,,103304.0,,147776.0,,200992.7,,1788852,,2530599,,3639297,,4954551,,0.120934088700682,0.1185503835719366
130.0,59813.535536,,1.431,,5,,6,,7,,21,,25,,30,,35,,30.017,,29.96,,29.97,,29.762,,29.409,,29.14,,28.461,,0.08,,0.091,,0.108,,0.328,,0.305,,0.314,,0.216,,2737.066,,2884.761,,2856.943,,3460.378,,4790.529,,6134.327,,11473.32,,104929.2,,149744.0,,202984.8,,1800457,,2550804,,3672371,,5001763,,0.1287363226798744,0.0938616243389863
131.0,59813.5394993,,1.458,,5,,6,,7,,21,,25,,30,,35,,30.079,,29.909,,29.811,,29.215,,29.003,,29.059,,28.469,,0.072,,0.075,,0.08,,0.169,,0.179,,0.249,,0.185,,2597.124,,3036.209,,3322.273,,5753.588,,6994.032,,6641.992,,11435.47,,105997.8,,151736.7,,205796.0,,1824086,,2583428,,3716732,,5061383,,0.106371064744328,0.0971496941976252
132.0,59814.3233782,,1.647,,5,,6,,7,,21,,25,,30,,35,,30.078,,30.012,,30.021,,30.678,,29.999,,30.148,,29.929,,0.07,,0.079,,0.093,,0.617,,0.423,,0.639,,0.667,,2536.531,,2696.611,,2674.457,,1460.547,,2729.444,,2378.608,,2910.629,,97569.77,,139973.9,,188482.3,,1674884,,2375445,,3418769,,4652561,,0.1262416017644436,0.0951927217101509
133.0,59814.3281101,,1.599,,5,,6,,7,,21,,25,,30,,35,,29.602,,29.491,,29.399,,29.496,,29.349,,29.131,,28.882,,0.041,,0.044,,0.047,,0.182,,0.204,,0.219,,0.222,,3932.322,,4354.529,,4743.169,,4335.473,,4964.457,,6066.787,,7635.791,,96433.01,,137824.3,,185537.6,,1633152,,2314424,,3331178,,4533143,,0.0702150503950624,0.0605800571877241
134.0,59814.3320731,,1.562,,5,,6,,7,,21,,25,,30,,35,,29.776,,29.669,,29.638,,29.307,,29.176,,29.205,,29.172,,0.069,,0.076,,0.086,,0.231,,0.262,,0.355,,0.44,,3350.199,,3696.451,,3805.991,,5160.804,,5824.125,,5670.65,,5842.686,,93289.23,,133466.0,,179634.1,,1588486,,2250647,,3237611,,4404057,,0.0862943929207023,0.0701147934584777
135.0,59814.3360354,,1.528,,5,,6,,7,,21,,25,,30,,35,,29.702,,29.656,,29.628,,28.989,,28.664,,28.491,,28.252,,0.048,,0.055,,0.062,,0.124,,0.117,,0.132,,0.135,,3523.518,,3675.573,,3771.712,,6797.566,,9168.655,,10749.92,,13401.36,,91360.62,,130468.9,,175460.0,,1553691,,2202433,,3168517,,4311038,,0.0860474619390763,0.0658822963154703
136.0,59814.3400011,,1.496,,5,,6,,7,,21,,25,,30,,35,,29.796,,29.775,,29.72,,29.194,,29.17,,29.408,,29.707,,0.049,,0.057,,0.063,,0.14,,0.175,,0.287,,0.482,,3275.923,,3339.941,,3515.804,,5706.99,,5833.898,,4683.012,,3558.359,,91201.85,,130214.2,,175392.2,,1554062,,2201179,,3165421,,4305361,,0.0923612349649486,0.0708975201363005
137.0,59814.3479262,,1.439,,5,,6,,7,,21,,25,,30,,35,,29.758,,29.662,,29.627,,29.696,,29.308,,29.136,,29.153,,0.069,,0.076,,0.086,,0.333,,0.299,,0.336,,0.435,,3392.417,,3703.556,,3825.49,,3591.73,,5130.748,,6011.663,,5922.339,,91213.51,,129970.3,,175627.1,,1547460,,2192793,,3156269,,4293827,,0.0848658009413409,0.0684220903178833
138.0,59814.3518883,,1.414,,5,,6,,7,,21,,25,,30,,35,,29.833,,29.787,,29.86,,29.417,,29.376,,29.282,,28.963,,0.075,,0.086,,0.108,,0.262,,0.323,,0.39,,0.371,,3175.94,,3312.475,,3097.177,,4658.478,,4839.128,,5276.979,,7079.883,,90684.03,,129297.0,,174370.1,,1544612,,2186973,,3147213,,4283562,,0.104660914924064,0.0729554963815786
139.0,59814.3558507,,1.391,,5,,6,,7,,21,,25,,30,,35,,29.212,,29.119,,29.095,,28.988,,28.967,,29.089,,29.546,,0.032,,0.035,,0.04,,0.128,,0.161,,0.237,,0.462,,5631.146,,6139.13,,6271.152,,6923.836,,7061.07,,6307.014,,4140.123,,94067.03,,133308.0,,179423.1,,1561796,,2210199,,3178911,,4322629,,0.0519723774598176,0.0413641112879404
140.0,59814.3598133,,1.368,,5,,6,,7,,21,,25,,30,,35,,29.947,,29.917,,29.907,,29.505,,29.183,,29.101,,29.022,,0.059,,0.069,,0.08,,0.2,,0.19,,0.232,,0.275,,2896.816,,2977.664,,3004.171,,4350.807,,5854.239,,6311.538,,6793.696,,90888.43,,129157.2,,175219.1,,1548752,,2193335,,3156635,,4295344,,0.1081974350176277,0.0802058404390541
141.0,59814.3637721,,1.348,,5,,6,,7,,21,,25,,30,,35,,29.751,,29.635,,29.55,,29.167,,29.2,,29.067,,29.051,,0.05,,0.054,,0.058,,0.147,,0.193,,0.225,,0.283,,3480.616,,3873.232,,4188.399,,5958.332,,5779.361,,6533.13,,6632.771,,90551.88,,129234.7,,174479.7,,1536535,,2175473,,3130870,,4259131,,0.0771710554054112,0.0664029703533373
142.0,59814.3677357,,1.33,,5,,6,,7,,21,,25,,30,,35,,29.834,,29.698,,29.574,,29.763,,29.658,,30.376,,31.675,,0.061,,0.065,,0.068,,0.291,,0.339,,0.863,,3.649,,3233.027,,3663.447,,4106.212,,3450.472,,3801.871,,1962.889,,592.8375,,90185.07,,128758.8,,174194.8,,1532822,,2171070,,3122554,,4247888,,0.0786687581090563,0.0714392206643556
143.0,59814.3716994,,1.312,,5,,6,,7,,21,,25,,30,,35,,29.711,,29.63,,29.606,,29.186,,29.08,,28.934,,28.868,,0.062,,0.068,,0.079,,0.193,,0.225,,0.258,,0.311,,3599.828,,3878.99,,3964.406,,5840.865,,6437.095,,7362.666,,7823.073,,89987.45,,127918.0,,173158.8,,1524142,,2157383,,3104725,,4223814,,0.0812683032802714,0.0639514326089131
144.0,59814.3756586,,1.296,,5,,6,,7,,21,,25,,30,,35,,29.723,,29.634,,29.559,,28.844,,28.628,,28.454,,28.182,,0.061,,0.067,,0.074,,0.138,,0.145,,0.162,,0.161,,3592.766,,3902.112,,4181.276,,8074.387,,9851.063,,11563.43,,14862.4,,90499.67,,128278.4,,173930.2,,1530123,,2165207,,3116280,,4241572,,0.0771793174311381,0.0642694274487485
145.0,59814.3796359,,1.281,,5,,6,,7,,21,,25,,30,,35,,29.584,,29.521,,29.468,,29.144,,28.996,,29.027,,29.038,,0.045,,0.05,,0.056,,0.149,,0.166,,0.224,,0.29,,4025.821,,4263.925,,4476.631,,6034.849,,6917.596,,6724.924,,6653.92,,90881.95,,129722.7,,174283.6,,1535597,,2175631,,3129347,,4256421,,0.0720995696341663,0.0573392526840484
146.0,59814.3835955,,1.268,,5,,6,,7,,21,,25,,30,,35,,29.833,,29.757,,29.716,,29.204,,29.052,,28.84,,28.638,,0.062,,0.069,,0.078,,0.177,,0.197,,0.213,,0.226,,3200.214,,3430.856,,3563.574,,5713.498,,6570.357,,7984.584,,9619.771,,89783.55,,128312.9,,172835.9,,1529642,,2167142,,3118695,,4242937,,0.090430168857045,0.0720185293152988
147.0,59814.3875579,,1.255,,5,,6,,7,,21,,25,,30,,35,,29.694,,29.604,,29.556,,28.727,,28.635,,28.343,,28.19,,0.048,,0.053,,0.059,,0.098,,0.116,,0.116,,0.129,,3659.085,,3977.132,,4156.783,,8918.714,,9711.058,,12704.93,,14623.73,,90292.52,,128963.9,,173485.5,,1534400,,2172647,,3126858,,4253029,,0.0775379149523701,0.0630052155858285
148.0,59814.3915206,,1.244,,5,,6,,7,,21,,25,,30,,35,,29.599,,29.478,,29.369,,28.631,,28.603,,28.306,,28.151,,0.037,,0.04,,0.042,,0.075,,0.094,,0.093,,0.103,,3934.155,,4397.583,,4861.442,,9593.468,,9838.776,,12942.22,,14928.61,,89489.9,,127504.4,,172276.1,,1513994,,2141863,,3082932,,4193537,,0.0659231293775527,0.0582343646244028
149.0,59814.3954836,,1.233,,5,,6,,7,,21,,25,,30,,35,,29.64,,29.557,,29.46,,28.734,,28.696,,28.548,,28.443,,0.038,,0.042,,0.045,,0.082,,0.101,,0.116,,0.135,,3822.455,,4126.486,,4512.139,,8805.273,,9122.491,,10445.77,,11511.43,,88921.0,,126220.8,,171113.9,,1503082,,2125630,,3058502,,4160775,,0.0708538670607398,0.0597757378153431
150.0,59814.3994467,,1.224,,5,,6,,7,,21,,25,,30,,35,,29.609,,29.508,,29.437,,28.686,,28.621,,28.43,,28.361,,0.044,,0.048,,0.052,,0.093,,0.112,,0.124,,0.149,,3938.067,,4321.422,,4614.28,,9207.877,,9781.301,,11656.23,,12428.59,,88052.08,,125422.0,,169245.8,,1489211,,2107089,,3031537,,4122748,,0.0688745716180072,0.057684263512153
151.0,59814.4034087,,1.216,,5,,6,,7,,21,,25,,30,,35,,29.749,,29.661,,29.619,,29.369,,29.254,,29.017,,29.028,,0.053,,0.058,,0.066,,0.188,,0.216,,0.229,,0.295,,3460.418,,3751.408,,3899.028,,4908.761,,5461.449,,6790.632,,6723.728,,87581.31,,124609.9,,168736.1,,1484186,,2101439,,3024913,,4114673,,0.0815600106688101,0.0656492288635148
152.0,59814.407372,,1.208,,5,,6,,7,,21,,25,,30,,35,,29.731,,29.643,,29.616,,29.249,,29.23,,29.219,,29.247,,0.054,,0.06,,0.068,,0.176,,0.221,,0.288,,0.377,,3503.625,,3801.994,,3896.253,,5461.581,,5562.631,,5614.669,,5474.956,,86982.92,,123974.5,,167194.7,,1473002,,2085781,,3001100,,4082631,,0.081236311212738,0.0645918958270384
153.0,59814.4113461,,1.202,,5,,6,,7,,21,,25,,30,,35,,29.805,,29.69,,29.582,,29.482,,29.523,,29.415,,29.596,,0.045,,0.048,,0.051,,0.165,,0.219,,0.261,,0.394,,3309.049,,3677.936,,4061.635,,4452.276,,4289.22,,4737.774,,4010.334,,87329.75,,124455.6,,168589.9,,1481891,,2097494,,3019095,,4107215,,0.0782213909719253,0.06861137091785
154.0,59814.4153088,,1.196,,5,,6,,7,,21,,25,,30,,35,,29.796,,29.632,,29.577,,29.213,,29.194,,29.051,,28.852,,0.047,,0.049,,0.054,,0.138,,0.174,,0.2,,0.213,,3354.097,,3900.256,,4103.288,,5735.086,,5836.61,,6661.656,,8003.497,,88918.24,,126897.3,,171441.3,,1510172,,2137640,,3076235,,4185822,,0.0780856759095898,0.0683087595104849
155.0,59814.4192722,,1.191,,5,,6,,7,,21,,25,,30,,35,,29.687,,29.574,,29.491,,29.1,,29.121,,29.192,,29.499,,0.044,,0.048,,0.052,,0.129,,0.168,,0.236,,0.401,,3756.356,,4166.367,,4500.803,,6448.312,,6325.525,,5927.244,,4466.069,,90120.55,,128589.2,,173370.8,,1524589,,2158157,,3104723,,4222179,,0.0715142058198918,0.0612782331631648
156.0,59814.4232309,,1.187,,5,,6,,7,,21,,25,,30,,35,,29.79,,29.654,,29.552,,28.653,,28.588,,28.565,,28.529,,0.055,,0.058,,0.062,,0.098,,0.118,,0.151,,0.187,,3433.281,,3888.716,,4271.856,,9779.142,,10380.29,,10604.53,,10967.33,,90324.85,,128635.7,,174358.9,,1536852,,2174270,,3126424,,4251777,,0.0756180177270907,0.0672489874625832
157.0,59814.4272063,,1.184,,5,,6,,7,,21,,25,,30,,35,,30.026,,29.891,,29.752,,29.175,,29.319,,29.278,,29.304,,0.075,,0.08,,0.082,,0.175,,0.256,,0.324,,0.424,,2753.495,,3118.795,,3544.715,,6032.099,,5282.613,,5485.536,,5355.035,,89886.77,,128502.5,,174050.4,,1538644,,2177109,,3132730,,4261874,,0.0912419044804383,0.0839680272101181
158.0,59814.4311691,,1.181,,5,,6,,7,,21,,25,,30,,35,,29.768,,29.587,,29.488,,29.191,,29.087,,28.96,,28.521,,0.049,,0.049,,0.053,,0.143,,0.166,,0.195,,0.166,,3507.014,,4144.636,,4542.594,,5966.845,,6569.106,,7382.277,,11062.25,,90967.23,,129994.4,,175647.1,,1544423,,2186723,,3146517,,4283622,,0.0713235543787829,0.0660501696862421
159.0,59814.4351316,,1.18,,5,,6,,7,,21,,25,,30,,35,,29.743,,29.641,,29.61,,29.608,,29.657,,29.673,,29.527,,0.042,,0.045,,0.051,,0.182,,0.244,,0.326,,0.364,,3571.915,,3922.521,,4034.892,,4041.316,,3863.003,,3809.15,,4354.793,,91945.74,,131088.1,,176889.4,,1558188,,2206780,,3175632,,4321122,,0.0807076303864315,0.0651878774334643
160.0,59814.4390917,,1.179,,5,,6,,7,,21,,25,,30,,35,,29.602,,29.568,,29.568,,29.45,,29.469,,29.314,,29.089,,0.036,,0.041,,0.048,,0.153,,0.199,,0.227,,0.236,,4055.296,,4182.44,,4183.57,,4663.7,,4583.087,,5288.147,,6504.791,,92215.98,,130945.3,,176533.7,,1554416,,2200980,,3167801,,4310726,,0.0777257543731221,0.0573483746025405
161.0,59814.4430664,,1.179,,5,,6,,7,,21,,25,,30,,35,,29.649,,29.554,,29.484,,29.108,,28.921,,28.714,,28.279,,0.037,,0.041,,0.044,,0.111,,0.119,,0.13,,0.111,,3910.19,,4267.922,,4553.915,,6439.218,,7646.457,,9257.246,,13817.59,,92429.09,,131542.9,,177876.5,,1562806,,2212854,,3184875,,4336424,,0.0716059282203333,0.0595972741217395
162.0,59814.4470291,,1.18,,5,,6,,7,,21,,25,,30,,35,,29.676,,29.637,,29.627,,29.218,,29.164,,29.213,,28.936,,0.042,,0.048,,0.056,,0.136,,0.166,,0.229,,0.226,,3795.807,,3931.748,,3970.043,,5787.804,,6077.789,,5814.49,,7499.628,,93435.14,,133022.1,,179463.4,,1583286,,2241962,,3225143,,4388826,,0.0826497129580053,0.0617805005140052
163.0,59814.4509884,,1.181,,5,,6,,7,,21,,25,,30,,35,,29.611,,29.531,,29.515,,29.044,,28.817,,28.893,,28.68,,0.048,,0.054,,0.062,,0.145,,0.15,,0.212,,0.223,,4019.446,,4329.106,,4391.604,,6779.093,,8353.854,,7790.148,,9479.406,,93330.85,,133271.0,,178948.8,,1579519,,2238288,,3218497,,4379205,,0.0745163855947914,0.0582362506259656
164.0,59814.4549512,,1.184,,5,,6,,7,,21,,25,,30,,35,,29.744,,29.644,,29.583,,29.968,,29.662,,29.588,,29.223,,0.053,,0.058,,0.064,,0.331,,0.321,,0.394,,0.359,,3569.099,,3916.245,,4140.656,,2905.756,,3848.958,,4121.342,,5770.919,,94296.79,,134891.2,,181557.2,,1600749,,2269269,,3265644,,4444336,,0.0796772170532776,0.066102455232674
165.0,59814.4589274,,1.187,,5,,6,,7,,21,,25,,30,,35,,29.667,,29.561,,29.491,,29.397,,29.393,,29.207,,29.216,,0.044,,0.048,,0.052,,0.17,,0.217,,0.241,,0.31,,3846.309,,4243.223,,4524.075,,4934.979,,4950.042,,5879.043,,5830.034,,93626.34,,133654.5,,180089.9,,1583633,,2242896,,3228574,,4392212,,0.0725431242452746,0.061017137749669
166.0,59814.4628919,,1.191,,5,,6,,7,,21,,25,,30,,35,,29.962,,29.795,,29.657,,29.714,,30.067,,30.271,,30.944,,0.052,,0.053,,0.055,,0.207,,0.367,,0.583,,1.384,,2952.116,,3445.485,,3911.997,,3712.63,,2681.667,,2221.006,,1195.569,,94057.78,,133912.2,,182504.0,,1605076,,2270759,,3268168,,4446407,,0.0846133150041826,0.0800839588791835
167.0,59814.4668645,,1.196,,5,,6,,7,,21,,25,,30,,35,,29.968,,29.775,,29.647,,29.029,,28.864,,28.594,,28.327,,0.048,,0.048,,0.05,,0.101,,0.111,,0.114,,0.113,,2937.054,,3507.005,,3946.625,,6973.492,,8122.148,,10413.1,,13315.63,,93913.28,,134335.6,,181802.7,,1606296,,2274777,,3274085,,4455225,,0.0836979189721209,0.0804374388175396
168.0,59814.4708268,,1.202,,5,,6,,7,,21,,25,,30,,35,,28.123,,28.102,,28.075,,27.738,,27.722,,27.741,,27.808,,0.011,,0.013,,0.014,,0.034,,0.043,,0.057,,0.078,,16031.02,,16346.7,,16758.97,,22870.99,,23196.02,,22789.34,,21441.09,,109089.7,,150086.7,,199170.3,,1659721,,2342460,,3362384,,4566927,,0.0199611160597962,0.0149047085761096
169.0,59814.4748019,,1.209,,5,,6,,7,,21,,25,,30,,35,,30.023,,29.954,,29.921,,28.984,,28.96,,28.988,,28.839,,0.077,,0.087,,0.098,,0.151,,0.189,,0.255,,0.284,,2779.702,,2962.895,,3053.897,,7237.817,,7397.006,,7211.685,,8272.5,,97512.52,,139215.6,,188345.2,,1673504,,2368355,,3406687,,4635196,,0.1104026019259178,0.0867277622967086
170.0,59814.4787606,,1.216,,5,,6,,7,,21,,25,,30,,35,,29.789,,29.654,,29.593,,29.63,,29.403,,29.397,,29.049,,0.055,,0.058,,0.064,,0.237,,0.247,,0.323,,0.299,,3440.681,,3895.719,,4121.195,,3985.751,,4912.63,,4938.564,,6802.114,,99395.34,,141940.0,,191733.4,,1691055,,2396110,,3448014,,4692688,,0.0823215302315843,0.0705171460508169
171.0,59814.4827247,,1.225,,5,,6,,7,,21,,25,,30,,35,,29.811,,29.758,,29.779,,29.289,,29.278,,28.927,,28.699,,0.059,,0.068,,0.081,,0.186,,0.236,,0.225,,0.233,,3376.226,,3543.641,,3475.208,,5459.254,,5512.239,,7617.637,,9396.348,,100782.8,,143588.2,,194034.0,,1718029,,2432922,,3502629,,4766072,,0.0983875228961247,0.0724050500365661
172.0,59814.4867015,,1.234,,5,,6,,7,,21,,25,,30,,35,,29.772,,29.668,,29.633,,29.971,,30,,29.78,,29.455,,0.055,,0.059,,0.067,,0.331,,0.435,,0.468,,0.443,,3525.275,,3879.285,,4004.925,,2934.855,,2857.418,,3498.27,,4720.816,,103051.5,,146994.5,,198650.2,,1753125,,2482933,,3574516,,4865045,,0.0862846939760698,0.0700941710946741
173.0,59814.4906639,,1.244,,5,,6,,7,,21,,25,,30,,35,,29.756,,29.67,,29.622,,30.429,,30.324,,30.215,,31.498,,0.05,,0.055,,0.062,,0.466,,0.541,,0.645,,2.685,,3565.431,,3857.079,,4032.626,,1917.165,,2113.019,,2335.068,,716.4521,,105570.7,,150503.8,,203801.1,,1796014,,2544542,,3663213,,4983255,,0.0868123846375939,0.0701625451857458
174.0,59814.494626,,1.256,,5,,6,,7,,21,,25,,30,,35,,30.012,,30.003,,29.98,,30.732,,INDEF,,INDEF,,INDEF,,0.068,,0.081,,0.093,,0.671,,INDEF,,INDEF,,INDEF,,2823.159,,2847.08,,2908.018,,1453.952,,-268.6218,,-975.4492,,-773.7428,,105968.5,,151171.8,,204647.6,,1815521,,2570069,,3699996,,5036490,,0.1209775081605964,0.0891036935245587
175.0,59814.4986023,,1.269,,5,,6,,7,,21,,25,,30,,35,,29.884,,29.85,,29.758,,29.352,,29.53,,29.557,,29.398,,0.05,,0.057,,0.061,,0.151,,0.228,,0.307,,0.339,,3172.567,,3274.944,,3562.697,,5178.575,,4397.74,,4289.94,,4965.915,,106823.9,,151956.3,,206569.5,,1827388,,2585586,,3721081,,5064161,,0.0990564254033344,0.0794845655764858
176.0,59814.5025662,,1.282,,5,,6,,7,,21,,25,,30,,35,,29.921,,29.772,,29.691,,31.546,,31.128,,INDEF,,INDEF,,0.063,,0.066,,0.071,,1.42,,1.238,,INDEF,,INDEF,,3065.262,,3514.607,,3786.717,,686.0359,,1007.979,,-1012.573,,-2898.938,,108284.6,,154980.4,,209697.1,,1851749,,2624287,,3776186,,5138115,,0.0938604250299233,0.0828870019957893
178.0,59814.5065289,,1.297,,5,,6,,7,,21,,25,,30,,35,,29.906,,29.682,,29.553,,30.291,,30.776,,INDEF,,32.491,,0.074,,0.072,,0.075,,0.537,,1.075,,INDEF,,8.769,,3137.801,,3856.102,,4344.899,,2202.155,,1408.703,,-535.1364,,290.3339,,110048.3,,157317.0,,213609.4,,1880985,,2663543,,3832761,,5217649,,0.0824658819622132,0.0816189145623911
179.0,59814.510505,,1.314,,5,,6,,7,,21,,25,,30,,35,,30.434,,30.206,,30.002,,31.154,,INDEF,,INDEF,,INDEF,,0.108,,0.106,,0.103,,1.081,,INDEF,,INDEF,,INDEF,,1924.289,,2373.638,,2865.761,,991.3094,,-205.143,,-1684.862,,-3069.647,,109384.2,,156874.3,,213013.1,,1890458,,2677309,,3853646,,5244163,,0.1252934091798098,0.1334317224723563
180.0,59814.5144649,,1.331,,5,,6,,7,,21,,25,,30,,35,,29.908,,29.703,,29.637,,29.713,,29.766,,28.926,,27.994,,0.056,,0.055,,0.061,,0.234,,0.314,,0.191,,0.104,,3132.893,,3785.447,,4019.741,,3748.925,,3571.979,,7738.609,,18255.5,,111491.1,,159602.8,,216020.7,,1908877,,2703209,,3895151,,5309530,,0.0897174799706869,0.0822984369117559
181.0,59815.344432,,1.444,,5,,6,,7,,21,,25,,30,,35,,29.666,,29.553,,29.517,,29.314,,28.989,,28.591,,28.348,,0.071,,0.077,,0.087,,0.263,,0.249,,0.228,,0.233,,3774.195,,4186.215,,4326.52,,5217.45,,7041.736,,10154.26,,12700.67,,92149.08,,131670.7,,177130.8,,1560265,,2211666,,3184628,,4333192,,0.0750184098679742,0.0615788369701278
182.0,59815.3483942,,1.419,,5,,6,,7,,21,,25,,30,,35,,29.662,,29.639,,29.682,,29.409,,29.226,,29.079,,29.105,,0.055,,0.065,,0.079,,0.222,,0.24,,0.276,,0.361,,3761.154,,3844.351,,3694.14,,4749.99,,5621.464,,6435.906,,6284.85,,91615.07,,130755.1,,175444.4,,1551912,,2199351,,3165064,,4305109,,0.088590019117484,0.0619813378343744
183.0,59815.3523562,,1.395,,5,,6,,7,,21,,25,,30,,35,,29.853,,29.82,,29.803,,30.534,,32.436,,32.415,,INDEF,,0.064,,0.074,,0.085,,0.607,,4.48,,5.785,,INDEF,,3175.929,,3275.545,,3324.624,,1697.171,,294.3705,,300.0838,,-1742.255,,90997.12,,130046.6,,174995.8,,1548345,,2193199,,3157537,,4295144,,0.0948736421872226,0.0719637313595092
184.0,59815.3563317,,1.372,,5,,6,,7,,21,,25,,30,,35,,29.863,,29.811,,29.839,,29.999,,29.986,,29.688,,29.451,,0.053,,0.061,,0.073,,0.303,,0.383,,0.384,,0.394,,3151.736,,3308.101,,3223.624,,2781.954,,2815.58,,3704.105,,4609.102,,90359.62,,128518.9,,173894.4,,1535356,,2174574,,3130825,,4260778,,0.0955922154320217,0.0715024565098377
185.0,59815.3602915,,1.352,,5,,6,,7,,21,,25,,30,,35,,29.863,,29.835,,29.852,,30.25,,30.179,,30.036,,30.588,,0.063,,0.074,,0.087,,0.457,,0.549,,0.633,,1.345,,3173.935,,3257.615,,3205.027,,2222.88,,2372.79,,2706.012,,1627.491,,90440.12,,128734.7,,174252.5,,1537548,,2177885,,3135292,,4265283,,0.0943333302774278,0.0702909895629913
186.0,59815.3642562,,1.333,,5,,6,,7,,21,,25,,30,,35,,29.793,,29.782,,29.765,,29.931,,30.059,,29.648,,29.705,,0.05,,0.059,,0.068,,0.286,,0.412,,0.371,,0.5,,3375.244,,3409.256,,3463.404,,2972.012,,2641.083,,3856.162,,3661.724,,91163.04,,129656.2,,175242.2,,1546404,,2189827,,3153385,,4290589,,0.0937618364784511,0.068768763792077
187.0,59815.3682183,,1.315,,5,,6,,7,,21,,25,,30,,35,,29.849,,29.732,,29.695,,28.963,,28.87,,28.903,,28.881,,0.047,,0.051,,0.057,,0.105,,0.123,,0.167,,0.209,,3206.507,,3570.859,,3693.946,,7249.321,,7900.89,,7661.169,,7818.07,,92214.15,,131830.8,,177723.6,,1572099,,2226254,,3202142,,4355780,,0.0889700161294727,0.0731272779231362
188.0,59815.3721809,,1.299,,5,,6,,7,,21,,25,,30,,35,,30.01,,29.991,,29.989,,29.228,,29.148,,29.007,,28.902,,0.058,,0.068,,0.079,,0.142,,0.169,,0.195,,0.226,,2764.364,,2812.971,,2818.241,,5678.741,,6113.372,,6963.16,,7667.714,,91520.42,,130112.1,,176671.6,,1566005,,2216310,,3189565,,4339734,,0.1095491108542279,0.0819294085859996
